id_transacao;id_colaborador;id_beneficio;valor;data;local
2178;113;2;58.8;2025-06-07;Costela
2179;34;1;297.9;2025-06-24;Freitas da Cunha - ME
2180;6;2;84.84;2025-06-11;Rocha
2181;33;5;222.33;2025-08-04;Carvalho Leão - EI
2182;182;4;411.24;2025-08-23;Ferreira
2183;24;2;453.3;2025-06-16;Vieira
2184;110;5;37.17;2025-05-23;Araújo S/A
2185;189;4;341.04;2025-04-22;Cirino S/A
2186;141;3;424.28;2025-08-13;Siqueira
2187;192;2;191.76;2025-03-08;Costela
2188;160;2;128.67;2025-03-09;Porto
2189;189;1;33.82;2025-07-28;da Paz S/A
2190;1;2;29.53;2025-04-11;Almeida Nogueira e Filhos
2191;180;5;478.65;2025-08-03;Fonseca
2192;41;3;466.17;2025-06-01;Moreira Siqueira e Filhos
2193;46;4;25.21;2025-05-30;Garcia Brito S.A.
2194;77;2;492.8;2025-08-27;Cirino e Filhos
2195;53;6;206.16;2025-06-01;Sampaio Azevedo S.A.
2196;144;1;78.21;2025-08-18;Sá
2197;171;2;81.36;2025-06-08;da Rocha
2198;79;5;277.03;2025-05-14;Peixoto Teixeira S/A
2199;11;3;243.66;2025-04-09;Campos Guerra - ME
2200;95;3;307.04;2025-05-10;da Cunha - EI
2201;104;5;110.61;2025-06-11;da Paz
2202;190;5;45.3;2025-04-17;da Mota
2203;111;5;196.78;2025-03-07;Sampaio Ltda.
2204;172;1;58.0;2025-05-01;Costela Santos - ME
2205;91;5;237.91;2025-04-19;Mendes Leão S/A
2206;81;2;406.46;2025-03-30;Sampaio
2207;42;3;342.93;2025-08-14;Cassiano
2208;131;1;474.49;2025-03-29;Mendonça
2209;83;5;419.05;2025-05-30;Jesus
2210;143;1;327.94;2025-06-03;Cassiano
2211;62;6;248.39;2025-08-26;Cavalcanti
2212;159;6;65.68;2025-04-18;Freitas e Filhos
2213;131;5;216.21;2025-08-01;Camargo S/A
2214;65;5;154.65;2025-05-11;Gonçalves e Filhos
2215;32;6;372.27;2025-08-05;Novaes
2216;51;6;499.77;2025-03-11;das Neves
2217;24;5;173.54;2025-07-26;Casa Grande - EI
2218;22;1;423.49;2025-03-21;Pinto
2219;16;3;436.31;2025-04-24;Câmara
2220;27;2;243.67;2025-05-21;da Rocha
2221;25;6;476.76;2025-04-24;Cirino
2222;155;4;98.93;2025-05-04;Leão das Neves Ltda.
2223;75;6;141.53;2025-06-20;Dias Barros - ME
2224;186;2;177.68;2025-06-30;Azevedo
2225;38;6;350.05;2025-04-08;Sales Lima - EI
2226;169;5;481.5;2025-08-28;Nascimento
2227;116;5;208.55;2025-05-21;Porto
2228;199;6;229.85;2025-03-16;Nunes Sampaio S/A
2229;156;6;369.9;2025-08-18;Novaes
2230;33;2;203.32;2025-07-15;Cardoso
2231;122;4;87.04;2025-07-18;Cardoso
2232;142;4;142.97;2025-05-26;Barbosa - ME
2233;52;3;165.48;2025-05-18;Lopes Lima Ltda.
2234;198;5;109.5;2025-06-04;Caldeira
2235;61;4;212.17;2025-08-17;Pinto e Filhos
2236;111;3;53.32;2025-03-26;Ribeiro S.A.
2237;85;2;107.14;2025-08-01;da Costa Souza S.A.
2238;101;2;381.57;2025-08-19;Guerra Ltda.
2239;144;3;31.44;2025-03-03;Correia
2240;75;2;14.72;2025-04-14;Barbosa
2241;56;6;484.06;2025-08-16;Oliveira
2242;43;3;164.92;2025-07-19;Silva - ME
2243;163;3;415.56;2025-08-07;Cunha
2244;96;4;227.51;2025-05-08;Pacheco
2245;15;3;355.01;2025-07-06;Nascimento - EI
2246;175;1;361.52;2025-06-08;Fogaça Cardoso S/A
2247;186;2;470.81;2025-07-03;Aparecida Andrade - ME
2248;140;1;253.02;2025-08-25;Dias
2249;189;1;118.73;2025-04-20;Araújo
2250;138;2;477.78;2025-08-02;Jesus
2251;49;4;402.99;2025-04-07;da Conceição - EI
2252;50;5;250.65;2025-03-29;Lima - EI
2253;95;3;256.93;2025-07-19;Rodrigues Gomes - EI
2254;178;6;220.62;2025-07-29;Gomes S.A.
2255;72;4;202.55;2025-08-26;Dias
2256;43;4;152.79;2025-05-12;Souza Machado - EI
2257;99;1;273.64;2025-04-13;Andrade S/A
2258;13;6;262.22;2025-08-10;Pacheco
2259;57;5;235.88;2025-04-21;Leão Guerra S.A.
2260;182;5;446.36;2025-03-14;Nunes
2261;22;4;432.54;2025-05-06;Câmara
2262;38;2;380.92;2025-06-11;Pinto
2263;49;4;470.36;2025-04-07;Novais
2264;155;5;487.21;2025-06-30;Araújo
2265;7;6;444.75;2025-04-24;Cardoso S.A.
2266;118;3;350.08;2025-05-26;Monteiro Nascimento e Filhos
2267;77;4;236.29;2025-08-01;Sales
2268;102;3;180.16;2025-06-13;da Rocha S.A.
2269;89;6;479.13;2025-06-21;Aparecida
2270;166;1;236.58;2025-08-11;Ferreira Barbosa S/A
2271;111;2;99.77;2025-08-17;Moraes
2272;177;3;387.25;2025-03-22;da Conceição S/A
2273;84;4;466.51;2025-03-28;Almeida Marques e Filhos
2274;94;5;141.8;2025-08-22;Carvalho S/A
2275;124;6;139.79;2025-04-22;Pimenta Ltda.
2276;149;6;346.43;2025-05-17;Lopes
2277;160;1;308.59;2025-05-28;Jesus
2278;106;6;402.31;2025-06-20;Freitas
2279;92;2;333.04;2025-07-09;Fernandes Oliveira Ltda.
2280;96;4;489.77;2025-07-10;Sá
2281;183;5;165.86;2025-04-07;Moraes
2282;112;6;297.44;2025-08-12;Monteiro Albuquerque - EI
2283;147;4;36.87;2025-08-10;Pimenta
2284;68;1;307.55;2025-03-08;Pacheco
2285;166;1;222.25;2025-07-30;Barbosa
2286;17;5;90.04;2025-06-30;Alves
2287;75;5;86.66;2025-05-19;Gomes Ltda.
2288;11;6;265.38;2025-08-31;Gomes
2289;151;6;156.81;2025-08-07;Teixeira
2290;93;5;467.19;2025-07-14;Fernandes Brito Ltda.
2291;70;5;85.2;2025-07-14;Andrade Cavalcanti S.A.
2292;37;6;204.16;2025-08-06;Pinto Siqueira Ltda.
2293;86;1;459.72;2025-08-14;da Cruz
2294;145;1;26.09;2025-04-28;da Paz
2295;98;3;324.53;2025-03-18;Abreu
2296;76;1;165.58;2025-06-24;Peixoto
2297;100;3;192.97;2025-06-14;Andrade Ltda.
2298;109;3;310.48;2025-03-04;Carvalho - ME
2299;43;3;201.97;2025-03-04;Leão S/A
2300;125;3;337.79;2025-03-07;Barros Sales e Filhos
2301;197;6;77.13;2025-03-12;Melo S/A
2302;91;5;397.97;2025-03-26;Gonçalves da Costa Ltda.
2303;14;5;419.59;2025-03-08;Marques - ME
2304;158;2;422.75;2025-04-14;Siqueira Santos Ltda.
2305;47;5;27.88;2025-05-25;Martins - EI
2306;169;5;34.63;2025-08-05;Borges
2307;110;5;258.42;2025-07-12;Pinto
2308;142;2;330.97;2025-04-06;Albuquerque
2309;150;4;277.24;2025-04-20;Vasconcelos S/A
2310;109;4;106.42;2025-09-01;Sá
2311;90;2;491.22;2025-07-20;Rios
2312;188;4;30.1;2025-05-24;Campos Lima - EI
2313;66;5;148.6;2025-07-09;Sá S/A
2314;125;4;53.57;2025-07-26;Aragão
2315;90;6;438.0;2025-09-01;Pereira S.A.
2316;46;5;261.2;2025-06-02;Abreu S/A
2317;56;4;347.13;2025-04-27;Farias
2318;54;3;314.41;2025-08-08;Marques S/A
2319;153;3;266.91;2025-04-25;Freitas
2320;63;6;226.77;2025-06-16;Pereira e Filhos
2321;159;6;248.61;2025-06-08;Cardoso
2322;65;2;239.23;2025-06-06;Pacheco
2323;124;4;206.8;2025-04-04;Melo
2324;179;2;224.27;2025-03-30;da Luz - EI
2325;177;2;142.28;2025-06-02;Martins
2326;189;3;273.28;2025-08-06;Pereira
2327;175;4;377.72;2025-04-20;da Paz Casa Grande S/A
2328;113;3;358.22;2025-06-03;da Paz Moura - ME
2329;52;2;130.02;2025-08-09;Nunes Ltda.
2330;175;5;471.17;2025-07-04;Nunes Guerra S.A.
2331;30;5;295.16;2025-07-14;Dias
2332;65;1;145.85;2025-05-15;Sales da Rosa S/A
2333;115;5;62.55;2025-04-18;Rocha S/A
2334;123;6;460.78;2025-05-24;Viana
2335;189;3;474.93;2025-08-16;Fernandes
2336;80;5;174.33;2025-08-29;Cirino S.A.
2337;102;1;111.02;2025-05-26;Correia Rodrigues S/A
2338;72;4;64.91;2025-08-19;Novais
2339;1;2;224.52;2025-08-15;Fernandes
2340;196;5;173.77;2025-07-15;Carvalho
2341;83;6;490.44;2025-03-04;Duarte
2342;46;1;44.64;2025-04-27;da Conceição Nogueira S.A.
2343;3;6;142.2;2025-05-22;Rodrigues
2344;145;4;494.34;2025-06-21;Casa Grande Brito - ME
2345;66;3;78.35;2025-08-16;Araújo S.A.
2346;92;5;59.9;2025-03-13;da Paz S/A
2347;171;6;63.85;2025-08-04;Cirino
2348;156;5;132.48;2025-08-10;Nunes
2349;48;2;92.06;2025-04-18;Farias
2350;163;2;221.4;2025-03-18;Nogueira S.A.
2351;30;6;97.25;2025-06-28;Cirino e Filhos
2352;130;6;37.52;2025-05-03;Campos Macedo S/A
2353;157;5;52.99;2025-06-16;da Rocha Aragão - ME
2354;143;1;341.31;2025-06-09;Rios
2355;200;2;61.77;2025-03-19;Albuquerque - EI
2356;23;6;293.11;2025-03-21;Aparecida S.A.
2357;122;2;42.78;2025-07-04;Cardoso
2358;26;6;10.69;2025-07-15;Leão
2359;147;2;317.64;2025-08-05;da Mata
2360;29;1;112.63;2025-08-12;Cunha - ME
2361;134;2;71.05;2025-08-16;da Rocha
2362;36;4;101.04;2025-08-16;Freitas
2363;150;1;14.16;2025-04-12;Rodrigues Rios - EI
2364;88;5;143.44;2025-07-12;Câmara
2365;124;4;46.51;2025-06-16;Costa Novaes S/A
2366;161;1;343.2;2025-05-15;Teixeira
2367;74;3;78.76;2025-05-05;Pacheco Ltda.
2368;20;6;181.62;2025-05-04;Leão
2369;11;5;181.73;2025-03-03;Novaes - EI
2370;58;3;442.64;2025-04-27;Abreu
2371;146;3;295.83;2025-03-12;Costela
2372;12;4;106.36;2025-06-04;Rezende Ltda.
2373;50;1;335.5;2025-05-05;Silveira
2374;2;1;299.38;2025-06-03;Lima Lima - ME
2375;84;4;488.27;2025-07-22;Nascimento Garcia Ltda.
2376;170;6;344.21;2025-08-20;Novais
2377;200;3;159.93;2025-08-13;Oliveira Pereira - ME
2378;144;5;302.58;2025-08-16;Câmara Melo S.A.
2379;46;4;241.71;2025-08-23;Nunes e Filhos
2380;53;4;230.87;2025-03-23;Cardoso
2381;130;6;105.74;2025-03-22;da Conceição
2382;122;1;267.05;2025-06-19;Santos
2383;126;3;72.85;2025-07-02;Azevedo
2384;2;5;365.77;2025-03-30;Aragão Ltda.
2385;99;2;326.6;2025-06-22;Vargas
2386;54;4;87.19;2025-05-27;Teixeira S.A.
2387;39;1;184.67;2025-03-21;Mendonça Rios e Filhos
2388;95;5;386.18;2025-03-27;Guerra
2389;33;4;439.25;2025-03-10;Cardoso
2390;54;1;388.93;2025-08-21;Rezende
2391;160;5;135.37;2025-08-27;Brito S/A
2392;87;1;305.85;2025-07-14;Mendes Rocha e Filhos
2393;155;5;157.09;2025-06-20;Cavalcante Ltda.
2394;165;1;295.54;2025-04-29;Viana
2395;21;6;487.44;2025-05-23;Leão
2396;46;2;479.91;2025-06-11;Fogaça
2397;87;1;190.13;2025-05-02;Aragão Câmara S/A
2398;78;1;391.18;2025-05-20;Nogueira
2399;137;2;456.41;2025-06-09;Rios
2400;46;5;220.59;2025-08-01;Lima Macedo - ME
2401;133;5;364.75;2025-04-14;Freitas
2402;44;2;283.57;2025-04-06;da Rosa e Filhos
2403;127;5;358.93;2025-07-18;Duarte
2404;157;1;149.24;2025-04-17;Rocha
2405;164;2;300.82;2025-07-27;Siqueira
2406;118;1;13.19;2025-06-06;Barros Machado S.A.
2407;134;2;455.9;2025-08-13;Sá
2408;124;3;205.78;2025-06-02;Machado
2409;144;5;106.89;2025-05-31;Martins Ltda.
2410;152;3;139.06;2025-03-03;Caldeira
2411;111;4;337.59;2025-07-31;Nogueira
2412;97;5;138.35;2025-08-27;da Cunha Sales Ltda.
2413;128;5;172.64;2025-08-25;Silveira
2414;108;5;77.67;2025-03-26;das Neves Peixoto - ME
2415;151;3;332.13;2025-06-07;da Conceição
2416;43;2;282.23;2025-08-12;Peixoto
2417;150;1;421.27;2025-08-12;Silveira - ME
2418;75;4;370.02;2025-08-09;Leão Mendes - EI
2419;126;2;246.4;2025-03-12;Rezende - ME
2420;130;3;47.84;2025-08-07;Camargo
2421;179;2;464.88;2025-05-26;Leão
2422;178;1;50.42;2025-03-20;Cardoso Ltda.
2423;61;6;202.99;2025-03-18;da Cunha
2424;169;3;380.38;2025-07-08;Cavalcante Pimenta Ltda.
2425;51;1;335.96;2025-05-08;Jesus S/A
2426;182;1;314.56;2025-08-21;Vargas
2427;82;6;430.43;2025-08-29;Andrade da Rosa S/A
2428;9;5;473.06;2025-06-24;Casa Grande e Filhos
2429;171;2;396.98;2025-05-05;Jesus
2430;152;4;358.59;2025-09-01;Cardoso Machado S/A
2431;26;3;472.89;2025-05-14;Aparecida
2432;31;5;421.6;2025-03-14;Cavalcante - ME
2433;61;3;111.18;2025-05-10;Rezende
2434;191;5;231.84;2025-07-16;Sousa - EI
2435;140;3;423.36;2025-08-17;Montenegro S/A
2436;116;4;64.59;2025-03-27;Vieira
2437;85;4;29.46;2025-08-19;Barros S.A.
2438;75;3;126.85;2025-06-02;Azevedo
2439;117;6;313.23;2025-03-21;Campos
2440;21;3;124.96;2025-08-23;Duarte Silveira Ltda.
2441;197;5;31.41;2025-07-06;da Rosa
2442;152;2;432.96;2025-03-10;Duarte - ME
2443;84;1;44.73;2025-07-08;Guerra da Rocha - ME
2444;179;5;211.87;2025-05-12;Almeida
2445;2;5;342.46;2025-06-06;Correia Azevedo S.A.
2446;106;2;162.67;2025-05-31;Ferreira Brito Ltda.
2447;147;5;78.54;2025-05-10;Correia Siqueira e Filhos
2448;5;4;83.04;2025-04-28;da Cruz Pereira S.A.
2449;37;2;75.54;2025-07-28;Nunes Melo e Filhos
2450;154;5;143.44;2025-04-25;Aragão - EI
2451;14;4;328.61;2025-03-30;Azevedo
2452;174;1;401.85;2025-08-14;Campos
2453;99;5;108.75;2025-07-24;Rezende e Filhos
2454;77;6;86.21;2025-07-12;Barbosa Guerra S/A
2455;52;4;426.82;2025-08-31;Freitas S.A.
2456;105;2;104.62;2025-06-22;Fernandes - ME
2457;67;2;75.88;2025-03-29;Costa
2458;155;6;300.96;2025-08-03;da Conceição
2459;156;4;498.81;2025-05-30;Rodrigues Moura e Filhos
2460;16;3;313.72;2025-08-03;Fonseca
2461;30;6;222.65;2025-06-04;Vargas - ME
2462;70;5;402.95;2025-07-20;Mendes
2463;68;3;239.08;2025-08-10;Siqueira
2464;35;5;157.81;2025-04-15;Cassiano S/A
2465;6;3;479.31;2025-04-07;Cunha
2466;32;1;113.64;2025-03-22;Sousa
2467;154;4;442.41;2025-06-29;Freitas
2468;39;1;361.49;2025-03-14;Aragão Nunes - ME
2469;21;1;446.62;2025-07-16;Almeida S/A
2470;7;3;84.44;2025-03-12;Dias
2471;171;6;480.54;2025-06-24;Guerra
2472;102;3;396.26;2025-07-31;Lopes
2473;34;1;261.12;2025-06-09;Pastor S/A
2474;85;3;121.25;2025-05-23;Siqueira Correia e Filhos
2475;98;2;385.75;2025-05-04;Brito
2476;135;4;346.24;2025-03-06;da Cruz
2477;142;1;315.13;2025-08-29;Fogaça
2478;152;5;447.1;2025-07-05;Silva
2479;186;4;192.12;2025-08-11;Sales Câmara S.A.
2480;46;1;176.81;2025-03-18;Pastor
2481;192;3;100.85;2025-04-14;Dias
2482;170;1;211.97;2025-04-08;Barros
2483;108;5;492.71;2025-08-21;Sales
2484;45;6;422.16;2025-03-24;Carvalho
2485;54;5;397.5;2025-07-28;da Mota Aragão e Filhos
2486;62;3;359.01;2025-04-09;Oliveira
2487;114;1;309.82;2025-08-29;da Paz
2488;134;1;99.1;2025-05-11;Pereira
2489;125;3;362.8;2025-06-24;da Rosa Alves Ltda.
2490;8;6;490.04;2025-06-07;Mendes
2491;134;5;16.23;2025-03-30;Nunes
2492;122;3;231.59;2025-04-09;Moreira Ltda.
2493;187;5;206.99;2025-06-08;Dias S/A
2494;154;6;415.37;2025-07-17;Mendonça
2495;75;5;175.23;2025-07-24;Silveira
2496;67;3;68.36;2025-08-31;Garcia
2497;137;6;156.87;2025-07-16;Brito Fernandes Ltda.
2498;71;4;310.06;2025-08-02;Silva
2499;168;1;374.24;2025-03-20;Vargas Sampaio e Filhos
2500;128;5;75.63;2025-05-19;Almeida
2501;107;2;301.05;2025-04-10;Vasconcelos S.A.
2502;178;5;249.67;2025-06-15;Mendonça Mendonça - EI
2503;12;3;489.31;2025-06-17;Andrade Guerra S.A.
2504;106;3;440.21;2025-05-04;Casa Grande
2505;173;2;385.75;2025-05-08;Cavalcanti
2506;31;6;313.44;2025-05-11;Aragão
2507;26;1;272.57;2025-08-24;da Mota - EI
2508;108;3;348.92;2025-06-03;Nascimento Teixeira - ME
2509;62;4;479.86;2025-08-07;Nunes
2510;50;4;10.91;2025-05-05;Costela S/A
2511;66;4;230.76;2025-05-04;Borges - EI
2512;30;6;319.16;2025-07-20;Fogaça
2513;5;4;476.56;2025-05-05;Marques da Cruz - ME
2514;153;6;50.13;2025-05-04;Viana
2515;138;2;260.68;2025-08-10;Machado - ME
2516;26;3;133.12;2025-05-26;Barros
2517;95;2;362.52;2025-08-24;da Luz
2518;80;3;341.2;2025-06-13;da Mota e Filhos
2519;24;2;295.97;2025-07-18;Viana
2520;152;4;135.33;2025-08-02;Barbosa - ME
2521;163;2;282.23;2025-06-04;Cavalcante Barros - EI
2522;79;5;263.91;2025-03-18;Fonseca e Filhos
2523;71;5;342.91;2025-06-16;Costa Ltda.
2524;17;1;40.32;2025-08-19;Nunes
2525;182;1;479.62;2025-06-17;Barbosa Duarte Ltda.
2526;49;1;460.28;2025-06-27;Leão Fonseca e Filhos
2527;15;3;249.48;2025-05-08;Brito
2528;28;2;222.68;2025-08-11;Casa Grande
2529;115;3;65.85;2025-06-08;Nunes
2530;170;6;485.74;2025-08-25;Moraes
2531;62;3;464.49;2025-07-16;Nogueira
2532;81;6;318.89;2025-03-14;Pimenta
2533;175;2;340.9;2025-03-28;Cunha
2534;84;2;421.96;2025-07-10;Ribeiro
2535;108;4;487.2;2025-04-26;Lopes
2536;134;3;130.52;2025-04-09;Sales
2537;113;3;429.63;2025-07-31;Costa
2538;75;4;364.07;2025-04-27;Ramos Monteiro e Filhos
2539;23;1;151.41;2025-07-05;Abreu Ltda.
2540;110;1;376.42;2025-08-28;Gonçalves
2541;158;4;42.42;2025-07-13;Nascimento
2542;121;4;450.65;2025-05-02;Farias Ltda.
2543;45;2;445.83;2025-03-15;Cavalcanti - ME
2544;20;2;272.96;2025-07-01;da Cruz
2545;59;2;352.23;2025-04-14;Monteiro
2546;47;4;61.64;2025-08-04;Azevedo
2547;168;1;345.56;2025-05-14;Leão Silva Ltda.
2548;186;2;249.46;2025-08-07;da Conceição Cavalcanti S/A
2549;80;2;139.98;2025-05-21;Pimenta da Paz - ME
2550;34;1;232.35;2025-07-31;Cirino Aragão S/A
2551;150;2;445.04;2025-07-19;Melo Vargas Ltda.
2552;123;3;371.28;2025-08-23;Cassiano - ME
2553;192;3;390.27;2025-03-23;Cirino S.A.
2554;181;2;102.65;2025-05-24;Castro
2555;115;5;53.08;2025-04-05;Cirino
2556;75;3;364.98;2025-03-28;Azevedo
2557;10;6;478.49;2025-06-11;Borges S/A
2558;188;3;314.39;2025-07-16;Rios Lopes S/A
2559;4;4;258.97;2025-08-24;Melo
2560;63;5;156.2;2025-06-10;Garcia Novaes - EI
2561;178;1;29.91;2025-07-30;Pastor e Filhos
2562;107;4;127.8;2025-07-24;Porto
2563;178;6;295.51;2025-08-02;Rios Novais e Filhos
2564;103;1;94.36;2025-04-21;da Cruz S.A.
2565;68;5;447.95;2025-08-26;Rodrigues
2566;20;6;231.12;2025-04-22;Pires - EI
2567;57;3;287.1;2025-07-19;Aragão
2568;49;2;387.28;2025-06-06;Rodrigues
2569;85;2;456.72;2025-08-21;Caldeira
2570;73;2;101.25;2025-07-13;Cunha Ltda.
2571;82;5;377.42;2025-06-18;Alves
2572;89;4;214.2;2025-05-28;Ferreira da Mata S/A
2573;82;3;493.08;2025-06-19;Martins Rezende - EI
2574;138;1;215.8;2025-08-23;Santos
2575;87;1;414.96;2025-08-23;Gonçalves Ltda.
2576;90;4;306.48;2025-04-21;Abreu
2577;44;5;242.01;2025-06-27;Mendonça Ltda.
2578;48;1;486.33;2025-06-28;Fernandes
2579;88;1;131.66;2025-03-16;Cavalcanti
2580;119;6;366.21;2025-04-25;Rios Carvalho e Filhos
2581;32;1;116.11;2025-07-12;Sousa
2582;164;5;148.51;2025-03-16;da Cruz
2583;60;6;100.05;2025-04-27;Costela Almeida - EI
2584;74;3;150.62;2025-03-17;Silva
2585;139;5;495.56;2025-04-08;da Cunha
2586;27;4;440.51;2025-04-19;Fogaça S.A.
2587;160;4;418.08;2025-03-19;da Mata Gomes e Filhos
2588;82;6;235.97;2025-08-03;Rezende Lopes S/A
2589;152;2;313.24;2025-06-01;da Rosa S.A.
2590;149;3;114.75;2025-05-06;Teixeira - ME
2591;90;4;429.09;2025-03-10;Brito Pacheco S.A.
2592;60;2;455.45;2025-05-06;Almeida Ltda.
2593;106;3;179.09;2025-07-22;Marques
2594;14;1;400.09;2025-08-04;Gonçalves S/A
2595;193;5;152.77;2025-04-07;Mendes
2596;185;5;79.77;2025-08-14;Viana Ramos S.A.
2597;16;3;136.36;2025-03-13;da Mota
2598;127;5;212.17;2025-07-13;Cunha Ferreira - ME
2599;1;2;132.54;2025-05-24;Ferreira
2600;145;1;67.71;2025-06-21;Brito
2601;95;4;278.57;2025-07-15;Fonseca
2602;50;1;459.44;2025-06-01;Cardoso
2603;116;3;409.49;2025-06-23;da Paz
2604;53;4;403.21;2025-07-12;da Conceição
2605;50;6;114.74;2025-06-30;da Paz Pereira S.A.
2606;130;1;102.56;2025-08-26;Novaes
2607;31;2;499.87;2025-08-04;Carvalho Brito S/A
2608;117;2;234.44;2025-08-01;Albuquerque S/A
2609;188;4;378.63;2025-06-16;Moreira - EI
2610;16;6;213.09;2025-03-22;Pacheco Carvalho e Filhos
2611;189;4;175.07;2025-06-15;Santos
2612;121;6;404.94;2025-07-22;Peixoto
2613;165;2;388.27;2025-05-12;Moraes S.A.
2614;47;1;185.35;2025-05-30;Casa Grande
2615;101;2;303.19;2025-05-13;Cirino
2616;30;5;306.98;2025-06-14;Castro e Filhos
2617;75;6;148.6;2025-05-05;Lopes Peixoto S/A
2618;100;3;301.13;2025-06-23;Fernandes
2619;169;2;290.09;2025-05-01;Mendonça Macedo e Filhos
2620;31;4;469.45;2025-08-18;Cardoso
2621;146;4;458.73;2025-04-14;Montenegro
2622;143;1;211.64;2025-07-10;Ferreira Cavalcante - EI
2623;104;5;208.8;2025-05-08;da Luz
2624;104;1;467.38;2025-07-27;Siqueira
2625;89;4;443.11;2025-06-26;Campos
2626;2;3;256.45;2025-08-30;Sales
2627;10;4;158.62;2025-03-05;Rodrigues Moura - EI
2628;7;4;208.05;2025-06-26;Câmara Rocha - EI
2629;62;2;449.47;2025-08-17;da Rocha Gomes S/A
2630;64;2;438.75;2025-03-16;Andrade
2631;57;3;167.24;2025-03-07;Pinto Barbosa S.A.
2632;106;6;460.05;2025-04-10;Melo
2633;14;4;157.54;2025-08-02;Rezende Ltda.
2634;70;1;241.67;2025-03-15;Santos
2635;16;1;179.26;2025-06-24;Pereira S/A
2636;110;2;210.51;2025-06-27;Marques
2637;41;6;228.62;2025-04-09;Santos Pinto S.A.
2638;127;1;298.36;2025-08-05;Sousa Peixoto S.A.
2639;102;2;195.07;2025-06-22;Carvalho Ltda.
2640;178;5;344.58;2025-08-17;da Cruz
2641;79;5;71.05;2025-03-15;Dias
2642;200;5;434.45;2025-04-24;Novaes
2643;144;2;98.83;2025-06-04;da Rosa Ltda.
2644;41;5;86.79;2025-05-05;Ferreira Ltda.
2645;42;3;202.29;2025-08-09;Cunha
2646;108;2;90.93;2025-04-30;Siqueira
2647;39;5;131.85;2025-04-12;Fogaça S.A.
2648;114;4;305.66;2025-06-21;Aparecida S/A
2649;21;5;86.5;2025-07-30;Azevedo da Rosa S/A
2650;196;6;452.15;2025-07-17;Ferreira Ltda.
2651;180;2;207.13;2025-06-23;Costela
2652;38;2;47.13;2025-08-24;Lima
2653;191;3;371.17;2025-07-19;Pastor
2654;13;1;142.44;2025-05-06;Cirino
2655;175;4;68.4;2025-08-09;Montenegro Borges S/A
2656;5;4;296.46;2025-03-12;Macedo
2657;45;3;170.53;2025-05-13;Novais
2658;134;6;476.14;2025-04-18;Fernandes
2659;165;2;419.32;2025-04-06;da Mata
2660;106;1;44.05;2025-03-30;Cavalcante
2661;176;4;462.02;2025-03-18;Pereira e Filhos
2662;172;4;393.37;2025-08-07;Cardoso - ME
2663;107;5;332.59;2025-06-22;das Neves
2664;77;2;103.37;2025-03-13;Alves e Filhos
2665;74;5;188.91;2025-07-04;Abreu e Filhos
2666;151;5;362.53;2025-06-14;da Cruz Brito - EI
2667;111;1;287.3;2025-03-20;Pacheco Vieira - ME
2668;43;1;295.15;2025-04-20;Correia
2669;59;6;153.17;2025-05-13;Almeida
2670;3;1;266.4;2025-07-26;Pinto
2671;130;4;493.99;2025-03-04;Rodrigues S/A
2672;106;6;392.39;2025-07-14;das Neves Siqueira S/A
2673;124;6;419.32;2025-05-19;Aragão
2674;57;3;286.6;2025-06-17;Novaes
2675;178;6;391.96;2025-04-12;Araújo
2676;178;6;206.26;2025-03-14;Moreira Lima Ltda.
2677;169;5;70.61;2025-04-22;da Rosa Caldeira Ltda.
2678;130;5;171.91;2025-04-28;Sousa
2679;131;3;436.36;2025-05-22;Teixeira
2680;90;5;262.26;2025-04-06;Martins Casa Grande S/A
2681;61;4;302.79;2025-08-16;Sales
2682;163;6;152.11;2025-08-08;Correia Oliveira Ltda.
2683;188;1;138.21;2025-05-12;Casa Grande Melo - ME
2684;135;5;60.63;2025-07-03;da Cruz
2685;84;3;49.75;2025-08-01;Ramos
2686;65;3;244.47;2025-05-10;Teixeira S/A
2687;130;3;314.76;2025-08-15;da Conceição
2688;97;3;85.48;2025-08-21;Nascimento
2689;181;6;42.96;2025-08-05;Costa
2690;179;3;62.86;2025-06-30;Duarte Cirino - EI
2691;160;2;178.25;2025-07-11;Farias - ME
2692;145;6;52.73;2025-07-10;Moraes
2693;48;6;71.27;2025-08-16;Martins Rodrigues Ltda.
2694;100;2;18.06;2025-04-19;Cavalcante
2695;147;4;64.76;2025-05-08;da Cruz
2696;78;1;277.54;2025-03-27;Cavalcanti - ME
2697;157;3;305.48;2025-07-08;Siqueira
2698;130;2;166.69;2025-04-28;Rocha
2699;123;2;382.92;2025-08-15;Sampaio
2700;177;3;466.83;2025-05-20;Teixeira Vargas S.A.
2701;3;2;453.79;2025-07-03;Ramos
2702;162;5;329.44;2025-05-27;da Luz
2703;39;4;486.47;2025-08-07;Correia - ME
2704;42;4;397.28;2025-05-03;da Cruz S/A
2705;135;1;10.14;2025-07-30;Guerra - ME
2706;69;4;290.7;2025-08-24;Câmara - EI
2707;26;2;307.76;2025-06-07;Albuquerque
2708;175;5;241.23;2025-08-12;Farias
2709;121;1;405.39;2025-05-18;Barbosa S.A.
2710;81;3;375.86;2025-05-08;da Conceição S.A.
2711;65;4;246.01;2025-04-18;Silva
2712;2;5;298.11;2025-06-18;da Mata Sampaio Ltda.
2713;169;5;356.21;2025-08-27;Rios Viana e Filhos
